,date,line,tweet,stop,restart,tweet_preprocess
4107,2023-04-10 08:01:13-04:00,stm_Orange,"[Férié]   Aujourd'hui, le 10 avril, c'est le lundi de Pâques!  Le métro est ouvert selon l'horaire du dimanche.  Le service à la clientèle ouvert de 8h30 à 16h30.  Le comptoir des objets trouvés est fermé.   https://bit.ly/3Mi9rK9 https:// 2 3 4.7K",0,0,férié aujourd'hui avril c'est lundi pâques métro ouvert selon l'horaire dimanche service clientèle ouvert comptoir objets trouvés fermé
4108,2023-04-10 08:01:13-04:00,stm_Bleue,"[Férié]   Aujourd'hui, le 10 avril, c'est le lundi de Pâques!  Le métro est ouvert selon l'horaire du dimanche.  Le service à la clientèle ouvert de 8h30 à 16h30.  Le comptoir des objets trouvés est fermé.   https://bit.ly/40A3uMB https:// 1 1 1.3K",0,0,férié aujourd'hui avril c'est lundi pâques métro ouvert selon l'horaire dimanche service clientèle ouvert comptoir objets trouvés fermé
4109,2023-04-10 08:01:13-04:00,stm_Jaune,"[Férié]   Aujourd'hui, le 10 avril, c'est le lundi de Pâques!  Le métro est ouvert selon l'horaire du dimanche.  Le service à la clientèle ouvert de 8h30 à 16h30.  Le comptoir des objets trouvés est fermé.   https://bit.ly/3GdJI1D https:// 1 2 1.1K",0,0,férié aujourd'hui avril c'est lundi pâques métro ouvert selon l'horaire dimanche service clientèle ouvert comptoir objets trouvés fermé
4110,2023-04-10 08:01:13-04:00,stm_Verte,"[Férié]   Aujourd'hui, le 10 avril, c'est le lundi de Pâques!  Le métro est ouvert selon l'horaire du dimanche.  Le service à la clientèle ouvert de 8h30 à 16h30.  Le comptoir des objets trouvés est fermé.   https://bit.ly/3zuJwqI https:// 1 4 4.7K",0,0,férié aujourd'hui avril c'est lundi pâques métro ouvert selon l'horaire dimanche service clientèle ouvert comptoir objets trouvés fermé
4111,2023-04-12 18:32:34-04:00,stm_Verte,Interruption de service ligne VERTE entre Berri-UQAM et Frontenac. Panne de train. Reprise prévue vers 18h50.  #stminfo  F 1 1 3.6K,1,0,interruption service ligne entre berri-uqam frontenac panne train reprise prévue vers
4112,2023-04-12 18:34:35-04:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  Q 1 3.2K,1,0,reprise graduelle service ligne
4113,2023-04-12 19:21:34-04:00,stm_Verte,Service normal du métro  #stminfo  G 1 3.8K,0,1,service normal métro
4114,2023-04-13 05:38:28-04:00,stm_Orange,Interruption de service ligne ORANGE entre Berri-UQAM et H-Bourassa. Panne de train. Reprise prévue vers 6h15.  #stminfo  S 1 1 5K,1,0,interruption service ligne entre berri-uqam h-bourassa panne train reprise prévue vers
4115,2023-04-13 05:49:36-04:00,stm_Orange,Service normal du métro  #stminfo  N 1 1 7.9K,0,1,service normal métro
4116,2023-04-13 18:54:29-04:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et McGill. Inter. services d'urgence. Reprise prévue vers 19h15.  #stminfo  S 4 2 3 7.6K,1,0,interruption service ligne entre angrignon mcgill inter services d'urgence reprise prévue vers
4117,2023-04-13 19:19:30-04:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et McGill. Inter. services d'urgence. Reprise prévue vers 19h30.  #stminfo  K 1 1 4.2K,1,0,interruption service ligne entre angrignon mcgill inter services d'urgence reprise prévue vers
4118,2023-04-13 19:24:29-04:00,stm_Verte,Service normal du métro  #stminfo  R 2 4.7K,0,1,service normal métro
4119,2023-04-14 14:30:24-04:00,stm_Bleue,"[Prolongement ligne Bleue]   Dès aujourd'hui, une nouvelle configuration du chantier à Jean-Talon / de Cannes entraîne un détour sur les lignes  #stm141  et  #stm372  en direction est seulement, pour une période d'environ 12 jours.

Info    https://bit.ly/3AiuKEd https:// 1 1 3 3.1K",0,0,prolongement ligne bleue aujourd'hui nouvelle configuration chantier jean-talon cannes entraîne détour lignes direction seulement pour période d'environ jours info
4120,2023-04-19 23:01:39-04:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et H-Beaugrand. Personne non autorisée sur la voie. Reprise prévue vers 23h25.  #stminfo  X 1 2 3.5K,1,0,interruption service ligne entre angrignon h-beaugrand personne autorisée voie reprise prévue vers
4121,2023-04-19 23:13:58-04:00,stm_Verte,Interruption de service prolongée ligne VERTE entre Berri-UQAM et H-Beaugrand. Personne non autorisée sur la voie. Reprise prévue vers 23h25.  #stminfo  I 1 1 4 4.9K,1,0,interruption service prolongée ligne entre berri-uqam h-beaugrand personne autorisée voie reprise prévue vers
4122,2023-04-19 23:23:46-04:00,stm_Verte,Interruption de service prolongée ligne VERTE entre Berri-UQAM et H-Beaugrand. Personne non autorisée sur la voie. Reprise prévue vers 23h35.  #stminfo  L 1 2 7.3K,1,0,interruption service prolongée ligne entre berri-uqam h-beaugrand personne autorisée voie reprise prévue vers
4123,2023-04-19 23:36:46-04:00,stm_Verte,Service normal du métro  #stminfo  T 1 1 3 12K,0,1,service normal métro
4124,2023-04-21 14:01:11-04:00,stm_Bleue,"[État du service]   Le 30 avril, en raison de travaux, le service sera interrompu entre Snowdon et Acadie, de l'ouverture du métro, jusqu'à 19h.   Service de navettes disponible entre les stations.

Info    https://bit.ly/40rVjkS https:// 6 3 8.5K",0,0,état service avril raison travaux service sera interrompu entre snowdon acadie l'ouverture métro jusqu'à service navettes disponible entre stations info
4125,2023-04-24 16:58:35-04:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et Frontenac. Incident. Reprise prévue vers 2h00.  #stminfo  G 9 17 11 38K,1,0,interruption service ligne entre l-groulx frontenac incident reprise prévue vers
4126,2023-04-24 17:17:24-04:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et Frontenac. Incident. Durée indéterminée.  #stminfo  J 7 14 15 44K,1,0,interruption service ligne entre l-groulx frontenac incident durée indéterminée
4127,2023-04-24 17:23:51-04:00,stm_Verte,"[Interruption en cours]   Un service spécial de bus se met en place pour effectuer la navette entre les stations Berri-UQAM et Frontenac.

L'arrêt situé tout proche des stations est identifiable par la couleur de la ligne qu'il dessert. 15 14 13 39K",1,0,interruption cours service spécial place pour effectuer navette entre stations berri-uqam frontenac l'arrêt situé tout proche stations identifiable couleur ligne qu'il dessert
4128,2023-04-25 04:59:44-04:00,stm_Verte,Service normal du métro  #stminfo  W 12 20 44K,0,1,service normal métro
4129,2023-04-27 08:42:30-04:00,stm_Verte,Interruption de service ligne VERTE entre Berri-UQAM et Viau. Panne de train. Reprise prévue vers 9h00.  #stminfo  G 11 6 16 15K,1,0,interruption service ligne entre berri-uqam viau panne train reprise prévue vers
4130,2023-04-27 08:52:31-04:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  F 1 6 6.1K,1,0,reprise graduelle service ligne
4131,2023-04-27 09:06:36-04:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  Y 1 3 5.2K,1,0,reprise graduelle service ligne
4132,2023-04-27 09:09:31-04:00,stm_Verte,Service normal du métro  #stminfo  L 2 3 5.9K,0,1,service normal métro
4133,2023-04-29 13:52:29-04:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et L-Groulx. Personne non autorisée sur la voie. Reprise prévue vers 14h10.  #stminfo  P 3 1 5 12K,1,0,interruption service ligne entre angrignon l-groulx personne autorisée voie reprise prévue vers
4134,2023-04-29 13:56:41-04:00,stm_Verte,Service normal du métro  #stminfo  A 2 5 7.7K,0,1,service normal métro
4135,2023-04-30 00:52:34-04:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Montmorency. Personne non autorisée sur la voie. Reprise prévue vers 1h15.  #stminfo  K 5 4.4K,1,0,interruption service ligne entre côte-vertu montncy personne autorisée voie reprise prévue vers
4136,2023-04-30 01:06:52-04:00,stm_Orange,Service normal du métro  #stminfo  T 1 2 5.5K,0,1,service normal métro
4137,2023-04-30 18:56:43-04:00,stm_Bleue,Interruption de service ligne BLEUE entre Snowdon et Parc. Incident. Durée indéterminée.  #stminfo  D 1 2K,1,0,interruption service ligne entre snowdon parc incident durée indéterminée
4138,2023-04-30 21:15:37-04:00,stm_Bleue,Service normal du métro  #stminfo  D 4 3 12K,0,1,service normal métro
4139,2023-04-30 21:22:55-04:00,stm_Bleue,[Options de déplacement]   La navette 809 demeure en service pour les 2 prochaines heures.  Service normal du métro  #stminfo  D 3 4.1K,0,1,options déplacement navette demeure service pour prochaines heures service normal métro
4140,2023-05-09 18:18:40-04:00,stm_Jaune,Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Personne non autorisée sur la voie. Reprise prévue vers 18h35.  #stminfo  F 644,1,0,interruption service ligne entre longueuil berri-uqam personne autorisée voie reprise prévue vers
4141,2023-05-09 18:21:46-04:00,stm_Jaune,Service normal du métro  #stminfo  B 2 840,0,1,service normal métro
4142,2023-05-10 20:22:37-04:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et H-Beaugrand. Personne non autorisée sur la voie. Reprise prévue vers 20h30.  #stminfo  X 1 4 4.5K,1,0,interruption service ligne entre angrignon h-beaugrand personne autorisée voie reprise prévue vers
4143,2023-05-10 20:31:53-04:00,stm_Verte,Service normal du métro  #stminfo  L 1 3 5K,0,1,service normal métro
4144,2023-05-13 14:01:08-04:00,stm_Orange,"[Rues piétonnes]   Du 14 au 30 mai inclusivement, les lignes  #stm11 ,  #stm97 ,  #stm368  et  #stm711  ne desservent pas la station  Mont-Royal en raison de la piétonisation. Durant cette période, l'embarquement se fait à la station  Laurier.

Info    https://bit.ly/41vdwyy https:// 1 2 3.6K",0,0,rues piétonnes inclusivement lignes desservent station mont-royal raison piétonisation durant cette période l'embarquement fait station laurier info
4145,2023-05-13 16:02:47-04:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Montmorency. Problème d'équipement sur la voie. Reprise prévue vers 16h15.  #stminfo  H 1 3 2.6K,1,0,interruption service ligne entre côte-vertu montncy problème d'équipement voie reprise prévue vers
4146,2023-05-13 16:04:48-04:00,stm_Orange,Interruption de service ligne ORANGE entre Beaubien et H-Bourassa. Problème d'équipement sur la voie. Reprise prévue vers 16h15.  #stminfo  R 1 2 3.1K,1,0,interruption service ligne entre beaubien h-bourassa problème d'équipement voie reprise prévue vers
4147,2023-05-13 16:24:31-04:00,stm_Orange,Service normal du métro  #stminfo  N 1 3 3.5K,0,1,service normal métro
4148,2023-05-13 21:20:41-04:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et H-Beaugrand. Frein d'urgence actionné. Reprise prévue vers 21h30.  #stminfo  R 1 2 3.5K,1,0,interruption service ligne entre angrignon h-beaugrand frein d'urgence actionné reprise prévue vers
4149,2023-05-13 21:21:56-04:00,stm_Verte,Interruption de service prolongée ligne VERTE entre Angrignon et H-Beaugrand. Frein d'urgence actionné. Reprise prévue vers 21h30.  #stminfo  P 1 4 3.8K,1,0,interruption service prolongée ligne entre angrignon h-beaugrand frein d'urgence actionné reprise prévue vers
4150,2023-05-13 21:23:53-04:00,stm_Verte,Service normal du métro  #stminfo  V 3 4K,0,1,service normal métro
4151,2023-05-17 20:37:43-04:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et H-Beaugrand. Inter. services médicaux d'urgence. Reprise prévue vers 21h35.  #stminfo  Y 1 2 3.4K,1,0,interruption service ligne entre angrignon h-beaugrand inter services médicaux d'urgence reprise prévue vers
4152,2023-05-17 20:42:54-04:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 21h35.  #stminfo  R 1 1 2 5K,1,0,interruption service ligne entre angrignon berri-uqam inter services médicaux d'urgence reprise prévue vers
4153,2023-05-17 21:26:46-04:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 21h50.  #stminfo  W 1 3.3K,1,0,interruption service ligne entre angrignon berri-uqam inter services médicaux d'urgence reprise prévue vers
4154,2023-05-17 21:38:44-04:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  Q 2 3.5K,1,0,reprise graduelle service ligne
4155,2023-05-17 21:51:33-04:00,stm_Verte,Service normal du métro  #stminfo  V 2 3.4K,0,1,service normal métro
4156,2023-05-18 22:53:31-04:00,stm_Bleue,Interruption de service ligne BLEUE entre Snowdon et St-Michel. Inter. services médicaux d'urgence. Reprise prévue vers 23h50.  #stminfo  S 1 1K,1,0,interruption service ligne entre snowdon st-michel inter services médicaux d'urgence reprise prévue vers
4157,2023-05-18 23:48:00-04:00,stm_Bleue,Interruption de service ligne BLEUE entre Snowdon et St-Michel. Inter. services médicaux d'urgence. Reprise prévue vers 0h00.  #stminfo  J 2 916,1,0,interruption service ligne entre snowdon st-michel inter services médicaux d'urgence reprise prévue vers
4158,2023-05-19 00:04:00-04:00,stm_Bleue,Service normal du métro  #stminfo  G 1 886,0,1,service normal métro
4159,2023-05-20 23:49:41-04:00,stm_Verte,Interruption de service ligne VERTE entre Berri-UQAM et H-Beaugrand. Incident. Reprise prévue vers 0h30.  #stminfo  K 1 4 6.1K,1,0,interruption service ligne entre berri-uqam h-beaugrand incident reprise prévue vers
4160,2023-05-21 00:16:48-04:00,stm_Verte,Service normal du métro  #stminfo  T 1 3.5K,0,1,service normal métro
4161,2023-05-22 07:00:59-04:00,stm_Orange,"[Férié]   Aujourd'hui, le 22 mai, c'est la Journée nationale des Patriotes!  Le métro est ouvert selon l'horaire du dimanche.  Le service à la clientèle est ouvert de 8h30 à 16h30.  Le comptoir des objets trouvés est fermé.   https://bit.ly/41Nqyr1 https:// 1 3 4.6K",0,0,férié aujourd'hui c'est journée nationale patriotes métro ouvert selon l'horaire dimanche service clientèle ouvert comptoir objets trouvés fermé
4162,2023-05-22 07:00:59-04:00,stm_Jaune,"[Férié]   Aujourd'hui, le 22 mai, c'est la Journée nationale des Patriotes!  Le métro est ouvert selon l'horaire du dimanche.  Le service à la clientèle est ouvert de 8h30 à 16h30.  Le comptoir des objets trouvés est fermé.   https://bit.ly/41UcUSZ https:// 1 689",0,0,férié aujourd'hui c'est journée nationale patriotes métro ouvert selon l'horaire dimanche service clientèle ouvert comptoir objets trouvés fermé
4163,2023-05-22 07:00:59-04:00,stm_Bleue,"[Férié]   Aujourd'hui, le 22 mai, c'est la Journée nationale des Patriotes!  Le métro est ouvert selon l'horaire du dimanche.  Le service à la clientèle est ouvert de 8h30 à 16h30.  Le comptoir des objets trouvés est fermé.   https://bit.ly/3Mg3hsb https:// 1 1K",0,0,férié aujourd'hui c'est journée nationale patriotes métro ouvert selon l'horaire dimanche service clientèle ouvert comptoir objets trouvés fermé
4164,2023-05-22 07:00:59-04:00,stm_Verte,"[Férié]   Aujourd'hui, le 22 mai, c'est la Journée nationale des Patriotes!  Le métro est ouvert selon l'horaire du dimanche.  Le service à la clientèle est ouvert de 8h30 à 16h30.  Le comptoir des objets trouvés est fermé.   https://bit.ly/3BCMlXV https:// 1 2 3.9K",0,0,férié aujourd'hui c'est journée nationale patriotes métro ouvert selon l'horaire dimanche service clientèle ouvert comptoir objets trouvés fermé
4165,2023-05-26 05:38:42-04:00,stm_Bleue,Interruption de service ligne BLEUE entre De Castelnau et St-Michel. Panne d'électricité. Reprise prévue vers 6h10.  #stminfo  X 1 1 1K,1,0,interruption service ligne entre castelnau st-michel panne d'électricité reprise prévue vers
4166,2023-05-26 05:41:38-04:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et Frontenac. Panne d'électricité. Reprise prévue vers 6h10.  #stminfo  B 1 1 2.5K,1,0,interruption service ligne entre l-groulx frontenac panne d'électricité reprise prévue vers
4167,2023-05-26 05:46:30-04:00,stm_Bleue,Service normal du métro sur la ligne BLEUE.  #stminfo  S 1.1K,0,1,service normal métro ligne
4168,2023-05-26 05:59:31-04:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  Y 2 2.6K,1,0,reprise graduelle service ligne
4169,2023-05-26 06:15:30-04:00,stm_Verte,Service normal du métro  #stminfo  B 3.1K,0,1,service normal métro
4170,2023-05-29 14:01:36-04:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et Berri-UQAM. Personne blessée ou malade. Reprise prévue vers 14h15.  #stminfo  S 3 4K,1,0,interruption service ligne entre l-groulx berri-uqam personne blessée malade reprise prévue vers
